material,motion,trial,timestamp,reading
wood,rub,4,1742113688.031085,"[np.float64(123.60000610351562), np.float64(-35.55000305175781), np.float64(-1625.998046875), np.float64(462.6000061035156), np.float64(-824.1000366210938), np.float64(-1535.9739990234375), np.float64(-816.4500122070312), np.float64(483.9000244140625), np.float64(-1558.238037109375), np.float64(-67.80000305175781), np.float64(-18.450000762939453), np.float64(-1444.739990234375), np.float64(31.200000762939453), np.float64(141.45001220703125), np.float64(-1664.718017578125)]"
wood,rub,4,1742113688.132658,"[np.float64(123.75000762939453), np.float64(-37.20000076293945), np.float64(-1606.39599609375), np.float64(463.6500244140625), np.float64(-818.8500366210938), np.float64(-1525.8099365234375), np.float64(-820.050048828125), np.float64(483.0000305175781), np.float64(-1558.7220458984375), np.float64(-66.9000015258789), np.float64(-20.25), np.float64(-1440.6259765625), np.float64(27.900001525878906), np.float64(140.85000610351562), np.float64(-1674.8819580078125)]"
wood,rub,4,1742113688.2379498,"[np.float64(122.55000305175781), np.float64(-31.950000762939453), np.float64(-1612.68798828125), np.float64(463.3500061035156), np.float64(-822.300048828125), np.float64(-1532.8280029296875), np.float64(-816.1500244140625), np.float64(485.5500183105469), np.float64(-1550.4940185546875), np.float64(-72.30000305175781), np.float64(-14.700000762939453), np.float64(-1444.739990234375), np.float64(28.500001907348633), np.float64(140.25), np.float64(-1668.83203125)]"
wood,rub,4,1742113688.340883,"[np.float64(123.9000015258789), np.float64(-33.0), np.float64(-1617.2860107421875), np.float64(461.5500183105469), np.float64(-824.1000366210938), np.float64(-1534.52197265625), np.float64(-814.6500244140625), np.float64(484.3500061035156), np.float64(-1555.5760498046875), np.float64(-65.25), np.float64(-20.700000762939453), np.float64(-1447.4019775390625), np.float64(31.350000381469727), np.float64(146.40000915527344), np.float64(-1678.27001953125)]"
wood,rub,4,1742113688.444402,"[np.float64(123.1500015258789), np.float64(-28.950000762939453), np.float64(-1615.833984375), np.float64(461.5500183105469), np.float64(-820.5000610351562), np.float64(-1539.60400390625), np.float64(-814.050048828125), np.float64(489.1500244140625), np.float64(-1561.8680419921875), np.float64(-66.1500015258789), np.float64(-13.800000190734863), np.float64(-1442.0780029296875), np.float64(30.000001907348633), np.float64(146.25), np.float64(-1674.39794921875)]"
wood,rub,4,1742113688.549696,"[np.float64(117.9000015258789), np.float64(-38.55000305175781), np.float64(-1611.2359619140625), np.float64(462.6000061035156), np.float64(-822.4500122070312), np.float64(-1532.10205078125), np.float64(-816.0000610351562), np.float64(485.5500183105469), np.float64(-1548.073974609375), np.float64(-69.9000015258789), np.float64(-17.400001525878906), np.float64(-1449.095947265625), np.float64(34.20000076293945), np.float64(143.10000610351562), np.float64(-1669.800048828125)]"
wood,rub,4,1742113688.652134,"[np.float64(124.80000305175781), np.float64(-34.5), np.float64(-1614.865966796875), np.float64(464.1000061035156), np.float64(-820.5000610351562), np.float64(-1533.553955078125), np.float64(-819.6000366210938), np.float64(485.1000061035156), np.float64(-1557.7540283203125), np.float64(-72.60000610351562), np.float64(-14.250000953674316), np.float64(-1441.593994140625), np.float64(30.000001907348633), np.float64(143.85000610351562), np.float64(-1669.3160400390625)]"
wood,rub,4,1742113688.755214,"[np.float64(118.35000610351562), np.float64(-34.5), np.float64(-1620.6739501953125), np.float64(457.6500244140625), np.float64(-828.300048828125), np.float64(-1542.5079345703125), np.float64(-820.6500244140625), np.float64(486.7500305175781), np.float64(-1554.365966796875), np.float64(-70.35000610351562), np.float64(-13.050000190734863), np.float64(-1444.98193359375), np.float64(29.100000381469727), np.float64(151.5), np.float64(-1676.8179931640625)]"
wood,rub,4,1742113688.858119,"[np.float64(120.45000457763672), np.float64(-37.650001525878906), np.float64(-1611.719970703125), np.float64(456.1500244140625), np.float64(-825.300048828125), np.float64(-1529.43994140625), np.float64(-811.2000122070312), np.float64(490.5000305175781), np.float64(-1555.333984375), np.float64(-63.000003814697266), np.float64(-19.5), np.float64(-1442.3199462890625), np.float64(27.450000762939453), np.float64(142.35000610351562), np.float64(-1678.9959716796875)]"
wood,rub,4,1742113688.9616902,"[np.float64(119.70000457763672), np.float64(-36.900001525878906), np.float64(-1611.719970703125), np.float64(456.45001220703125), np.float64(-826.3500366210938), np.float64(-1523.3900146484375), np.float64(-811.800048828125), np.float64(486.45001220703125), np.float64(-1559.447998046875), np.float64(-64.6500015258789), np.float64(-18.900001525878906), np.float64(-1439.416015625), np.float64(30.450000762939453), np.float64(142.5), np.float64(-1682.384033203125)]"
wood,rub,4,1742113689.0669,"[np.float64(117.1500015258789), np.float64(-35.70000076293945), np.float64(-1624.7879638671875), np.float64(460.3500061035156), np.float64(-826.800048828125), np.float64(-1542.2659912109375), np.float64(-813.300048828125), np.float64(489.1500244140625), np.float64(-1556.7860107421875), np.float64(-60.45000076293945), np.float64(-20.400001525878906), np.float64(-1446.676025390625), np.float64(33.0), np.float64(150.15000915527344), np.float64(-1678.9959716796875)]"
wood,rub,4,1742113689.171241,"[np.float64(116.10000610351562), np.float64(-35.25), np.float64(-1618.011962890625), np.float64(460.95001220703125), np.float64(-825.9000244140625), np.float64(-1533.0699462890625), np.float64(-810.0000610351562), np.float64(489.6000061035156), np.float64(-1560.657958984375), np.float64(-66.60000610351562), np.float64(-19.5), np.float64(-1452.241943359375), np.float64(25.05000114440918), np.float64(145.95001220703125), np.float64(-1672.219970703125)]"
wood,rub,4,1742113689.275468,"[np.float64(127.20000457763672), np.float64(-39.150001525878906), np.float64(-1610.9940185546875), np.float64(457.6500244140625), np.float64(-828.300048828125), np.float64(-1535.0059814453125), np.float64(-820.2000122070312), np.float64(488.5500183105469), np.float64(-1569.3699951171875), np.float64(-63.60000228881836), np.float64(-16.05000114440918), np.float64(-1436.9959716796875), np.float64(26.400001525878906), np.float64(143.25), np.float64(-1672.946044921875)]"
wood,rub,4,1742113689.375864,"[np.float64(123.60000610351562), np.float64(-35.400001525878906), np.float64(-1615.592041015625), np.float64(464.5500183105469), np.float64(-824.2500610351562), np.float64(-1534.52197265625), np.float64(-815.4000244140625), np.float64(489.6000061035156), np.float64(-1562.8359375), np.float64(-66.75), np.float64(-18.900001525878906), np.float64(-1445.949951171875), np.float64(31.650001525878906), np.float64(137.85000610351562), np.float64(-1677.302001953125)]"
wood,rub,4,1742113689.4765928,"[np.float64(117.1500015258789), np.float64(-29.850000381469727), np.float64(-1617.0439453125), np.float64(459.6000061035156), np.float64(-821.7000122070312), np.float64(-1541.0560302734375), np.float64(-815.550048828125), np.float64(485.5500183105469), np.float64(-1554.8499755859375), np.float64(-64.6500015258789), np.float64(-15.15000057220459), np.float64(-1440.8680419921875), np.float64(26.700000762939453), np.float64(146.10000610351562), np.float64(-1676.333984375)]"
wood,rub,4,1742113689.577128,"[np.float64(121.80000305175781), np.float64(-33.75), np.float64(-1618.4959716796875), np.float64(462.7500305175781), np.float64(-824.4000244140625), np.float64(-1535.489990234375), np.float64(-822.0000610351562), np.float64(484.8000183105469), np.float64(-1559.447998046875), np.float64(-63.900001525878906), np.float64(-15.600000381469727), np.float64(-1440.1419677734375), np.float64(27.000001907348633), np.float64(142.35000610351562), np.float64(-1675.365966796875)]"
wood,rub,4,1742113689.6818519,"[np.float64(117.60000610351562), np.float64(-30.900001525878906), np.float64(-1619.7059326171875), np.float64(469.3500061035156), np.float64(-819.300048828125), np.float64(-1536.2159423828125), np.float64(-817.800048828125), np.float64(484.95001220703125), np.float64(-1563.3199462890625), np.float64(-70.05000305175781), np.float64(-15.15000057220459), np.float64(-1445.949951171875), np.float64(31.500001907348633), np.float64(149.5500030517578), np.float64(-1672.219970703125)]"
wood,rub,4,1742113689.7868228,"[np.float64(123.1500015258789), np.float64(-35.400001525878906), np.float64(-1612.68798828125), np.float64(455.4000244140625), np.float64(-821.8500366210938), np.float64(-1539.3619384765625), np.float64(-816.6000366210938), np.float64(484.20001220703125), np.float64(-1562.35205078125), np.float64(-67.80000305175781), np.float64(-18.75), np.float64(-1443.2879638671875), np.float64(33.900001525878906), np.float64(144.0), np.float64(-1679.47998046875)]"
wood,rub,4,1742113689.887626,"[np.float64(113.70000457763672), np.float64(-36.30000305175781), np.float64(-1606.637939453125), np.float64(456.6000061035156), np.float64(-823.9500122070312), np.float64(-1535.0059814453125), np.float64(-817.6500244140625), np.float64(483.7500305175781), np.float64(-1556.5439453125), np.float64(-68.25), np.float64(-14.700000762939453), np.float64(-1438.2059326171875), np.float64(36.60000228881836), np.float64(143.40000915527344), np.float64(-1679.7220458984375)]"
wood,rub,5,1742113693.731457,"[np.float64(124.35000610351562), np.float64(-35.25), np.float64(-1625.5140380859375), np.float64(463.5000305175781), np.float64(-822.9000244140625), np.float64(-1540.0880126953125), np.float64(-812.4000244140625), np.float64(486.3000183105469), np.float64(-1567.676025390625), np.float64(-65.10000610351562), np.float64(-20.400001525878906), np.float64(-1444.739990234375), np.float64(30.150001525878906), np.float64(147.0), np.float64(-1685.2879638671875)]"
wood,rub,5,1742113693.8332832,"[np.float64(125.4000015258789), np.float64(-38.85000228881836), np.float64(-1621.6419677734375), np.float64(453.7500305175781), np.float64(-824.2500610351562), np.float64(-1535.9739990234375), np.float64(-808.5000610351562), np.float64(486.7500305175781), np.float64(-1551.219970703125), np.float64(-64.6500015258789), np.float64(-15.90000057220459), np.float64(-1456.114013671875), np.float64(32.10000228881836), np.float64(144.15000915527344), np.float64(-1675.1240234375)]"
wood,rub,5,1742113693.9348679,"[np.float64(120.1500015258789), np.float64(-34.80000305175781), np.float64(-1607.364013671875), np.float64(465.1500244140625), np.float64(-821.7000122070312), np.float64(-1541.2979736328125), np.float64(-816.300048828125), np.float64(484.3500061035156), np.float64(-1559.2059326171875), np.float64(-66.1500015258789), np.float64(-16.200000762939453), np.float64(-1445.949951171875), np.float64(26.850000381469727), np.float64(145.5), np.float64(-1679.47998046875)]"
wood,rub,5,1742113694.038131,"[np.float64(120.9000015258789), np.float64(-37.20000076293945), np.float64(-1609.0579833984375), np.float64(463.8000183105469), np.float64(-820.050048828125), np.float64(-1533.553955078125), np.float64(-813.1500244140625), np.float64(485.4000244140625), np.float64(-1558.238037109375), np.float64(-67.05000305175781), np.float64(-21.0), np.float64(-1445.949951171875), np.float64(31.200000762939453), np.float64(140.10000610351562), np.float64(-1674.39794921875)]"
wood,rub,5,1742113694.14127,"[np.float64(120.45000457763672), np.float64(-34.05000305175781), np.float64(-1622.85205078125), np.float64(460.8000183105469), np.float64(-825.1500244140625), np.float64(-1544.2020263671875), np.float64(-819.300048828125), np.float64(491.2500305175781), np.float64(-1563.56201171875), np.float64(-63.750003814697266), np.float64(-18.600000381469727), np.float64(-1450.3060302734375), np.float64(28.500001907348633), np.float64(145.20001220703125), np.float64(-1673.6719970703125)]"
wood,rub,5,1742113694.2463958,"[np.float64(122.25000762939453), np.float64(-31.200000762939453), np.float64(-1613.656005859375), np.float64(454.20001220703125), np.float64(-822.7500610351562), np.float64(-1541.0560302734375), np.float64(-814.800048828125), np.float64(488.2500305175781), np.float64(-1553.39794921875), np.float64(-62.10000228881836), np.float64(-15.450000762939453), np.float64(-1441.593994140625), np.float64(24.150001525878906), np.float64(146.85000610351562), np.float64(-1684.3199462890625)]"
wood,rub,5,1742113694.34869,"[np.float64(116.85000610351562), np.float64(-30.150001525878906), np.float64(-1621.157958984375), np.float64(456.7500305175781), np.float64(-823.050048828125), np.float64(-1549.283935546875), np.float64(-822.4500122070312), np.float64(482.1000061035156), np.float64(-1558.47998046875), np.float64(-66.0), np.float64(-20.100000381469727), np.float64(-1446.4339599609375), np.float64(36.0), np.float64(143.25), np.float64(-1685.530029296875)]"
wood,rub,5,1742113694.4539268,"[np.float64(117.75000762939453), np.float64(-37.05000305175781), np.float64(-1625.030029296875), np.float64(460.3500061035156), np.float64(-822.6000366210938), np.float64(-1535.248046875), np.float64(-816.300048828125), np.float64(486.0000305175781), np.float64(-1548.3160400390625), np.float64(-64.6500015258789), np.float64(-20.25), np.float64(-1446.1920166015625), np.float64(33.60000228881836), np.float64(143.5500030517578), np.float64(-1668.5899658203125)]"
wood,rub,5,1742113694.559177,"[np.float64(115.80000305175781), np.float64(-36.30000305175781), np.float64(-1622.6099853515625), np.float64(456.45001220703125), np.float64(-823.2000122070312), np.float64(-1542.2659912109375), np.float64(-819.6000366210938), np.float64(482.4000244140625), np.float64(-1557.0279541015625), np.float64(-68.10000610351562), np.float64(-17.400001525878906), np.float64(-1443.2879638671875), np.float64(32.10000228881836), np.float64(148.35000610351562), np.float64(-1680.2059326171875)]"
